id,parent_id,order,unit_type,source_local_ids,source_path,line_start,line_end,source_sha256,translation_state,rights_component_ids
b33e6b3e-efb7-5a06-b86c-3b1e42abd6e0,47687132-fc76-5fdf-b8dd-3eb2def70a0b,1,solution,"[""% 7"",""eoce_sol_2_7"",""R011-B005""]",extraTeX/eoceSolutions/eoceSolutions.tex,260,263,a63095553104a4d3cf38123ea1d649902550bb77958f39be7112c4303551a088,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
b3aa5c90-7b32-5b0d-bf2b-0adf367b2a9c,bac586bc-5065-5e98-a3ae-8376ff0851ac,3016,exercise,"[""R011-B015"",""4.16"",""bernoulli_sd_derivation""]",ch_distributions/TeX/geometric_distribution.tex,81,91,9419f67f8bd0d208634db7455acf161d6ac0624df68cc3b9201a704eaf2426a7,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
b3e99a20-b89a-57f1-bde3-b30db27daa44,7d606a5f-8ba7-518f-8651-397ed719dd34,1,solution,"[""R011-B012""]",ch_probability/TeX/ch_probability.tex,1956,1956,e577d7b7b7ff12a2763b124beba4a1baf769606256c9483993eff9827cb023bf,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
b44842e4-51b4-52b7-8653-480ff0007c50,aa6de920-293e-53d9-bae5-bdb90e35f8f4,9,section_review,"[""R011-B005""]",ch_summarizing_data/TeX/examining_numerical_data.tex,1,335,701b0ce5f883da62fc2f0cf6b3e180dfa5c5bda5d3fb476ea5016c9acda24409,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
b468f12e-26eb-5a39-a771-9375b51adc83,06b28e64-c231-50b0-b1f6-648ba4ba5102,500,subsection,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,693,750,1cae943c978f35219468a61bfcf6a0e2328de3f480b9a986359a6c5c6aba8c71,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
b4950b8d-fc43-509b-ae57-5e5466047f82,5d52d2c3-518e-5fb4-9993-fc3cb99829f2,4,guided_exercise,"[""R011-B010"",""ch03-sec3.2-04""]",ch_probability/TeX/ch_probability.tex,1174,1178,2cdf36f5309b8f00bd159de9dc361c27e0a410f71858afe70fccba45dedc2926,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
b4cd26a2-3443-5b4d-9a38-f2d9766ae10a,aa6de920-293e-53d9-bae5-bdb90e35f8f4,5,subsection,"[""box-plots-quartiles-median"",""R011-B005""]",ch_summarizing_data/TeX/ch_summarizing_data.tex,819,985,5914757b286033b524d59ae5d553009f6dca07a528281088a60ed96335617c30,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
b4e4f4b2-ec1c-5ccf-99e3-98cb2c136922,11796fc0-4792-55b4-b51f-e02d6287afa0,1,solution,"[""R011-B013""]",ch_probability/TeX/ch_probability.tex,2324,2324,e2793f762f748a1d6b448ab6972621f401d721855694d0b5c57ddd0127da2d41,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b410ecf6-7942-5337-9e18-e09c9e84783d""]"
b51285a0-3bfa-55b0-ba7d-2acaf50d4339,a485ca16-e7af-5fc9-a661-2481b3a87b29,2010,guided_exercise,"[""R011-B012""]",ch_probability/TeX/ch_probability.tex,1732,1736,13f861284e475713d0fb19dfd09cd810e28fcf5ef83248c66ef3a415f6726aa4,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
b54e8af5-3f26-50bf-b6fa-38d4fa703cad,4d7e1beb-821d-5a81-b350-46eb6bf05f55,10,answer_section,"[""R011-B009"",""public-answer-heading""]",extraTeX/eoceSolutions/eoceSolutions.tex,412,418,0113e5bfc4a6c176d6de549e5ee89faa877de19b61e809934487fb5e3d9d518a,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
b82173dd-a963-514b-8628-cd6c9d97f633,60a2cb71-2aa1-5917-9379-f7f55474c01a,43,exercise,"[""stanford_open_policing"",""eoce_1_43"",""R011-B004R""]",ch_intro_to_data/TeX/review_exercises.tex,230,274,da5922346a086758e2956b351cc63843c47b584153610927df0823e8e367b070,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
b94b0059-a72a-520c-87f9-115392d82b34,a485ca16-e7af-5fc9-a661-2481b3a87b29,400,subsection,"[""R011-B012""]",ch_probability/TeX/ch_probability.tex,2053,2197,72f7edd380fbc6a495c6f3219734b55b4440418d28abb9e52eba6ad8be8da159,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
b953cdfb-cb9f-5695-927d-813e52effca0,f476eaff-0729-5ce0-9e73-4cf11501b67e,1,solution,"[""% 37"",""eoce_sol_1_37"",""R011-B004R""]",extraTeX/eoceSolutions/eoceSolutions.tex,186,195,9b2aa3bca660dc1938976b8ef66aa0cea4711dbefc8cf1186eb81204bc7f5d4d,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
b96cf383-2b68-558c-85e4-82c8b25f30de,38d29400-2764-5109-a7fd-d245c7e52b17,18,exercise,"[""cats_on_youtube_definitions"",""eoce_1_18"",""R011-B003""]",ch_intro_to_data/TeX/sampling_principles_and_strategies.tex,100,116,297e9e416cfb01b01d031a081710e74e6ddcf152e3212917eae375c5901ac6be,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
b9df52a0-1b52-513c-af1d-ce03b66d9dd1,6fd54b2a-6a51-5f71-8a7b-fd2a10a6ab5d,1,companion_gap,"[""O001"",""eoce_1_38"",""R011-B004R""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
bac586bc-5065-5e98-a3ae-8376ff0851ac,fe84e23b-c6b8-5401-95b2-a0665289df64,2,section,"[""R011-B015"",""geomDist""]",ch_distributions/TeX/ch_distributions.tex,971,1267,c0ffe2b0cb92fe00ec4ee7ccc4f7e3856c9650205a327379e0bf167d0aaf4ebb,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
bafc762b-769e-5379-a396-6eb4dbfd7857,d7152df1-4a80-5da4-a8ca-ed4e11e85af0,1,answer,[],ch_intro_to_data/TeX/ch_intro_to_data.tex,105,105,090d976957d8c399446bd254367e374ad21aa68dc34567d3c157cd718e35b155,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
bb358941-f51d-5672-8852-c758af7bae68,c008ad85-0b9e-5a0c-bd8a-16e3520c8c96,1,companion_gap,"[""O001"",""eoce_1_30"",""R011-B004""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
bb82be73-ea51-5c91-8039-bd102108c3c6,697eee11-37f2-5f2e-8492-16a070ccd069,2,subsection,"[""R011-B009"",""probability""]",ch_probability/TeX/ch_probability.tex,88,142,73fce4a8793c25f47a46aad7d90348258a4311c0d3c7d23cede4d934a2d607a0,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
bc95a131-dfa7-5a47-a97e-d119bb3e0379,a766f9cd-f941-5953-b2d9-9d5f0b9a8764,40,worked_example,"[""R011-B011"",""3wRep""]",ch_probability/TeX/ch_probability.tex,1668,1678,3cf3ad328ec0fc5ec25344ed26adeb0b49c39759ecd1392f55952d7f56ab1fcc,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b8ee2bc6-8b07-51f4-8124-2fd462cd606b""]"
bcf10718-b547-5025-a829-51ae07a1cd56,ab27db6b-571d-5b55-908f-97ce3cec29d0,1,companion_gap,"[""R011-B012""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
be09309b-7571-5131-8152-e98c6653b9a7,697eee11-37f2-5f2e-8492-16a070ccd069,5,subsection,"[""R011-B009"",""probability-distributions""]",ch_probability/TeX/ch_probability.tex,396,469,63a996bda0e52ac16ad92c1b172d68eb37397467329efac1ba02b2a57ef30083,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
be52aff2-82ec-57e8-9248-7d5838b5503a,a485ca16-e7af-5fc9-a661-2481b3a87b29,2020,guided_exercise,"[""R011-B012""]",ch_probability/TeX/ch_probability.tex,1895,1905,24ae20db1a3eeb3494fbcde46779941b87d4686c3ee815810052ebee366d52e7,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
be68d249-d0b7-55f6-9d31-100dc668e656,b44842e4-51b4-52b7-8653-480ff0007c50,4,exercise,"[""office_productivity"",""eoce_2_4"",""R011-B005""]",ch_summarizing_data/TeX/examining_numerical_data.tex,50,56,2e72546acf504a16e81635d0ca9cf67bf0a197c2b8e39392626fc5cd066f2663,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
be9d7454-a37d-597d-8b35-e25c50236f78,cd65f04f-a114-55e7-b4ff-4643fd1601e5,1,solution,"[""% 31"",""eoce_sol_1_31"",""R011-B004""]",extraTeX/eoceSolutions/eoceSolutions.tex,158,163,588a6b0171ab2fed89999ea1bd7ac5d0f96aae8203689a06edddff396e6eda0e,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
bf8a9ea5-2ceb-51fa-b10f-4c470d3b7e00,4855a03b-af6e-56cc-ad3b-7d0f5e26745e,27,exercise,"[""makeup_exam"",""eoce_2_27"",""R011-B008""]",ch_summarizing_data/TeX/review_exercises.tex,3,17,2419a43ab84113e47369754f4b6cb44e0c76db9720e5d4bdbfe3ec71161f35b1,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
c008ad85-0b9e-5a0c-bd8a-16e3520c8c96,ef7f55d2-6426-5c6b-a525-29e747da8d0b,30,exercise,"[""vitamin_supplement"",""eoce_1_30"",""R011-B004""]",ch_intro_to_data/TeX/experiments.tex,19,48,1057bf3ecd60ba1ea88c57334c00eb1483bf27e1b5507eb349a5e5d599ae6a06,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
c03720ee-be18-50bc-a512-6f4b2de1081c,697eee11-37f2-5f2e-8492-16a070ccd069,4,exercise,"[""R011-B009"",""backgammon""]",ch_probability/TeX/defining_probability.tex,65,75,9e71cc7a73b49eaca869152e58f5e4e8b7116f5880710ab2766e76538f97c25a,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
c0bd2c0d-1734-5635-9b83-fea31490ec87,b44842e4-51b4-52b7-8653-480ff0007c50,5,exercise,"[""parameters_stats"",""eoce_2_5"",""R011-B005""]",ch_summarizing_data/TeX/examining_numerical_data.tex,58,72,d0b5f466e368ab50f1f1897ae2db3d07b4f5bfa0a2c4e4511b20dae83f3609f7,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
c163c8b3-1093-54f3-beb4-47248e2ba6ae,a72d52ee-0344-56a3-9746-98c4db684cf0,1,companion_gap,"[""R011-B010"",""3.18""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
c165bb3d-ed32-5d1b-9183-8477844acdf8,06b28e64-c231-50b0-b1f6-648ba4ba5102,1060,worked_example,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,640,661,7e370118159e6e0dfc7097a20a1285011dcbdc9a3d5ceba8a746c7e8b3ba3da2,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
c1f5b86e-dc64-5744-836f-8877d2e9b42d,a485ca16-e7af-5fc9-a661-2481b3a87b29,1050,worked_example,"[""R011-B012""]",ch_probability/TeX/ch_probability.tex,1926,1934,cffebe7b498427aa5ff321db51607a6997ccd6e9b01281ce1eb14538f19c30d3,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
c30ed712-53d9-5d5c-9e77-fc405aee5528,4855a03b-af6e-56cc-ad3b-7d0f5e26745e,34,exercise,"[""marathon_winners"",""eoce_2_34"",""R011-B008""]",ch_summarizing_data/TeX/review_exercises.tex,126,144,fe40c5947946f89b7cbcdaaf23e0217d7d0b72e0918d63959d23db90aa559eb8,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
c3157d89-9939-5e00-8270-80b6ad9e0f89,193a93a2-5f42-56b5-a579-7a4c8b028e6d,14,exercise,"[""R011-B010"",""pbj""]",ch_probability/TeX/conditional_probability.tex,21,26,31cdf01541850c0060a8f6d0fbfa13dcfbb35e279144af66418e650a2e035ab1,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
c33c56be-8678-5ba2-b3a0-344f40bca434,697eee11-37f2-5f2e-8492-16a070ccd069,13,guided_exercise,"[""R011-B009"",""ch03-sec3.1-13""]",ch_probability/TeX/ch_probability.tex,493,497,a1233af50603c9d3a940b7c639205d1d4c4494171352c6c9152664d92b625b47,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
c4fe4817-381d-5a07-a3c3-8280a906eed9,06b28e64-c231-50b0-b1f6-648ba4ba5102,3001,exercise,"[""R011-B014""]",ch_distributions/TeX/normal_distribution.tex,3,16,e85a1aba9ebd40c611f6196d215a7d03c857cb67467fb09ca674d7ac83b0732a,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
c526fa55-62c1-5a35-bb8d-40abfc2fc3d8,39e28dfa-9fb6-5555-bee7-6649c37a02b2,1,solution,"[""% 33"",""eoce_sol_1_33"",""R011-B004""]",extraTeX/eoceSolutions/eoceSolutions.tex,165,176,1bf26009397d13d4acfc53539be4f755ecc904b229bf5aecab84cf1043bde533,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""e8114816-bd30-582b-9e8b-274b8ae17401""]"
c5bccaa5-bbad-5cc7-aeeb-45cfe2fdd6b7,d8040b85-cd7c-57ac-bbd6-968a98ce606c,1,companion_gap,"[""R011-B014""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
c749f377-8b05-530a-9e33-4073fe3f435f,38d29400-2764-5109-a7fd-d245c7e52b17,15,exercise,"[""scope_buteyko"",""eoce_1_15"",""R011-B003""]",ch_intro_to_data/TeX/sampling_principles_and_strategies.tex,41,57,f4fe8c4f9a5c666a85454eb24a649eadcc12e17ba1e6105893296171e5cbeb2c,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
c7c4da4e-590e-5fef-a18d-7d58f8f7d78c,06b28e64-c231-50b0-b1f6-648ba4ba5102,2040,guided_exercise,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,273,280,4f488791294dca3bfc8840f8731fa908c56a57b1e764b4098a3e994147c517d4,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
c8802e70-be70-5fea-93ee-0747d3536be6,a766f9cd-f941-5953-b2d9-9d5f0b9a8764,20,worked_example,"[""R011-B011"",""3woRep""]",ch_probability/TeX/ch_probability.tex,1640,1649,e861a0600b5e1a4aefdcaaf484032f9230ce2775ebf74aed6ed89b34718888ad,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b8ee2bc6-8b07-51f4-8124-2fd462cd606b""]"
c8bb4f4f-70e9-5dee-bf08-95b85355e0f0,06b28e64-c231-50b0-b1f6-648ba4ba5102,3009,exercise,"[""R011-B014""]",ch_distributions/TeX/normal_distribution.tex,153,171,89119419049260a944f3fab8c8e9445826e32472523a5d8f4ddc171cafc01974,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
c9675607-6a6b-56c9-9de1-6acc78b8b946,629fb7c3-6d1a-5ba3-beac-8c54c1ef802a,1,solution,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,685,688,5e416b25b4de1a9d06eb2e43479fe3e89c2c33d3afa2d8814961845cc0161334,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
c9faaa37-1ac5-54ae-b62f-1556d2b63374,7c6f18a3-f953-577e-a859-eda10519975c,2,section,"[""basicExampleOfStentsAndStrokes""]",ch_intro_to_data/TeX/ch_intro_to_data.tex,41,141,04236ee03f2e50f37f558d1ee500c0480f284401e0b5543b6f8f38b387aba550,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
ca42976d-868b-528b-8451-40e275e0fa37,d7955a56-864b-500a-a33b-7c476b342c7e,2,subsection,"[""simulatingTheStudy"",""sec2.3-subsection-2"",""R011-B007""]",ch_summarizing_data/TeX/ch_summarizing_data.tex,2362,2436,490cc592259041d1250fb3bb5eeb3396000653568ec1fc4d7f2f097c1e6df756,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
ca6367c4-15b1-502f-9fa9-3f7229c912ee,aa6de920-293e-53d9-bae5-bdb90e35f8f4,1,subsection,"[""scatterPlots"",""R011-B005""]",ch_summarizing_data/TeX/ch_summarizing_data.tex,73,166,33acc39b13ec683fb358edeac5483a991c355d80a50fff2761ca509d144f5920,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
cb0a3987-5b1c-53b1-b5d0-ed9e956d1253,06b28e64-c231-50b0-b1f6-648ba4ba5102,2140,guided_exercise,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,704,715,26f99e33a9638c73b2efdb157dcf9f253b3ee48f9d558e4601922cf674e69e19,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
cb2c7316-4e1c-5097-83f3-001b8c3c91ca,47a4fe12-f3c0-587a-b879-47adb3ee9dc9,10,guided_exercise,"[""R011-B010"",""ch03-sec3.2-10""]",ch_probability/TeX/ch_probability.tex,1282,1293,18626c0f659909f920eaac2027a1319b98a65280761cd8871de47b6386625e66,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
cbfa87a1-f36b-5b90-88e1-90e29fdee98b,06b28e64-c231-50b0-b1f6-648ba4ba5102,2150,guided_exercise,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,730,738,407ba367be6dc623307676f82d0aca96bbaa96e64a96b552223df1fb68bac3d9,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
cc254ba3-18cd-571a-a35d-203444b7dfca,06b28e64-c231-50b0-b1f6-648ba4ba5102,2010,guided_exercise,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,114,131,b2d9ef939ba34ca41118ccfd3175bf7326ff6729aff80588f69a5a67937c7a0b,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
cc807b75-61bb-5246-adef-100e98d605fe,48d76130-cdf3-5c50-aecb-e80b5c96ded3,1,solution,"[""% 29"",""eoce_sol_1_29"",""R011-B004""]",extraTeX/eoceSolutions/eoceSolutions.tex,151,156,91ff952c7b152db66f0301a02498ab5db5c7bf2c82b86771249563746d8d4669,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
cc898c78-1c18-5bff-bdc8-20447b9c318d,697eee11-37f2-5f2e-8492-16a070ccd069,1,subsection,"[""R011-B009"",""introductory-examples""]",ch_probability/TeX/ch_probability.tex,48,87,1fb0b8295973c16608ae6b024a0df0781fc6fe13e5e2765e931bd02dbf25c243,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
cd65f04f-a114-55e7-b4ff-4643fd1601e5,ef7f55d2-6426-5c6b-a525-29e747da8d0b,31,exercise,"[""light_noise_exam_performance"",""eoce_1_31"",""R011-B004""]",ch_intro_to_data/TeX/experiments.tex,50,65,1ea0832640d31b8bd2683910b56391a34eede117c039938d5f9c4b5d8c65f759,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
cda64c06-7961-5028-afbc-01956ce7d61c,4a0f5bef-95db-5c6c-ae94-097778cff15d,7,section_review,"[""considering_categorical_data"",""R011-B006""]",ch_summarizing_data/TeX/considering_categorical_data.tex,1,84,e3f3c9c59e4eaf91af77bea44432ea244a51a160ae89f602612b136d349c47b2,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
ceab8500-f0e6-5a98-bdb3-4007e44800d9,4c8457ff-0769-59f0-9a0d-040a50fb107c,1020,worked_example,"[""R011-B013""]",ch_probability/TeX/ch_probability.tex,2232,2240,fcbf61b87368a87546f7d52d201e794b0924dad81db8866b01e2de47fa7c5363,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b410ecf6-7942-5337-9e18-e09c9e84783d""]"
cf00ae23-f06e-5c82-8ebe-638b9820c621,f37d178c-b60a-52c7-b3a1-5689a49e4a32,1,solution,"[""R011-B013""]",extraTeX/eoceSolutions/eoceSolutions.tex,569,574,9858dacf5764235a02e1ef2ff48ad6049725c354c603f92d145904fcfd5adcc3,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b410ecf6-7942-5337-9e18-e09c9e84783d""]"
cf7a2c60-ae2b-561a-983a-401900ec14f8,4855a03b-af6e-56cc-ad3b-7d0f5e26745e,33,exercise,"[""stats_scores_box"",""eoce_2_33"",""R011-B008""]",ch_summarizing_data/TeX/review_exercises.tex,108,125,7f50d73dd1a677d3099baa0105632ea6b8c52436447d08d351447e977a2e9216,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
d031fd92-364c-5922-9977-7d4f68b6f109,4a0f5bef-95db-5c6c-ae94-097778cff15d,2,subsection,"[""sec2.2-subsection-2"",""R011-B006""]",ch_summarizing_data/TeX/ch_summarizing_data.tex,1461,1700,fdce5d69e8241941dcbf812b3bbd1a6c2bc449f7cb5ce807d1811798f3a9cec8,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
d05c0210-fca8-5331-8019-d6a1f0241d02,bac586bc-5065-5e98-a3ae-8376ff0851ac,200,subsection,"[""R011-B015""]",ch_distributions/TeX/ch_distributions.tex,1072,1267,a4c708bcb4e5a268f8cb4002f678d3c13f82f6f46dd9e49b1dd4c9c1ff4970c7,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
d23a94a3-f019-5cf9-8453-40e20efb91cf,697eee11-37f2-5f2e-8492-16a070ccd069,10,guided_exercise,"[""R011-B009"",""ch03-sec3.1-10""]",ch_probability/TeX/ch_probability.tex,374,383,bc0b57456c17f992c524ae464e1d1f4b268787496ee571663110c9874122b37b,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
d2e7d229-5d0d-5829-bced-f63521bd731d,3fd65188-973d-50b5-b887-a42cb813ae7a,1,solution,"[""R011-B012""]",ch_probability/TeX/ch_probability.tex,1970,1970,edcfe95bfdf240c0e1df921988e17ff0bca6f8b685565ffa49aa3e947586343e,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
d2fea3ad-d6f6-5a8b-a1b3-42405183e22a,c9faaa37-1ac5-54ae-b62f-1556d2b63374,5,exercise,"[""sinusitis_and_antibiotics_intro"",""eoce_1_2""]",ch_intro_to_data/TeX/case_study_using_stents_to_prevent_strokes.tex,62,105,2b06c64eab62d7488caa709e576f1d01092679d68b173337baf35100d849695e,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
d47db775-23f5-5854-89aa-2c29a9e39d34,a74608ed-09bd-5bc9-b1a8-0118b4dbe4d2,1,companion_gap,"[""O001"",""eoce_1_12""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
d54ef572-eed1-5a73-be6c-e070a4d06c9a,bac586bc-5065-5e98-a3ae-8376ff0851ac,2030,guided_exercise,"[""R011-B015""]",ch_distributions/TeX/ch_distributions.tex,1239,1246,8f74e6593883c2290923e637b09d76df2ade1ca479554f4fa7debc4113981283,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
d6274bc8-d45e-51f1-91e8-38da3bbe4007,008a3bd4-069a-5cc2-bea8-bf1d9a41d834,1,solution,"[""% 27"",""eoce_sol_1_27"",""R011-B003""]",extraTeX/eoceSolutions/eoceSolutions.tex,136,149,fc1c7061e3700ca58291a0539b23fb7f90596872b20bca8d73c8d9344059d3cb,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
d7152df1-4a80-5da4-a8ca-ed4e11e85af0,c9faaa37-1ac5-54ae-b62f-1556d2b63374,3,exercise,[],ch_intro_to_data/TeX/ch_intro_to_data.tex,101,104,641f935ea82e3ab6c9d3747667872d389ef95862d43f06c55790d0ab55d3cdd2,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
d7955a56-864b-500a-a33b-7c476b342c7e,4855a03b-af6e-56cc-ad3b-7d0f5e26745e,4,section,"[""caseStudyMalariaVaccine"",""R011-B007""]",ch_summarizing_data/TeX/ch_summarizing_data.tex,2166,2579,fcc5177c7683b11b1381b8c2a94eaf5ae8be702640bc08f10bc53ae9aff4190d,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
d79811d2-246c-52cc-8ca4-361c37772b63,60a2cb71-2aa1-5917-9379-f7f55474c01a,42,exercise,"[""screen_time_well_being"",""eoce_1_42"",""R011-B004R""]",ch_intro_to_data/TeX/review_exercises.tex,200,228,68759c8b356a1795cca73abc035c2cf1e77df12b71d5c1694ecff05c5d3bdf31,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
d7d6af21-484d-5fac-a84f-e07c7e5a7141,a067a93b-4d57-52cd-aed6-d6a6dfc3d061,1,solution,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,620,622,12e8e66bcd59ceccac07772a652e5a337eb6b155f718f6d907465169c3f7ad29,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
d8040b85-cd7c-57ac-bbd6-968a98ce606c,06b28e64-c231-50b0-b1f6-648ba4ba5102,3006,exercise,"[""R011-B014""]",ch_distributions/TeX/normal_distribution.tex,109,121,67d6cfc7df1646d6a9d2366bbbb234af522331db4e31a69b35b181baf8d066c9,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
