exercise_id,source_local_ids,answer_availability,answer_id,o001_gap_id,source_path,translation_state,rights_component_ids
8cd11f37-e330-56f8-96c4-18968b901319,"[""nexercise-2.1-05"",""R011-B005""]",public_inline,,,ch_summarizing_data/TeX/ch_summarizing_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
8d6c63f9-60c2-562b-84f3-86db59a7d01e,"[""new_stat"",""eoce_2_30"",""R011-B008""]",none_public_upstream,,289e08ee-d483-592e-83b3-e37e6fb69fe3,ch_summarizing_data/TeX/review_exercises.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
91ba13f8-fa37-5dfd-bd04-5c6ed332dfe8,"[""R011-B016"",""guided-exercise-05""]",inline_public,b15753f7-0954-5c1d-bc3b-cdf0c533735d,,ch_distributions/TeX/ch_distributions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""d79c0e4f-9e37-5e77-9080-34fed0852af2""]"
91fc3301-cb1f-55c9-be90-4bcb58dca050,"[""mammal_life_spans"",""eoce_2_1"",""R011-B005""]",public_appendix,f420613b-16ba-5da1-a8a8-6e5b2cf9ccb9,,ch_summarizing_data/TeX/examining_numerical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
934f478e-1372-5c73-9c65-90094a7a5d9a,"[""R011-B010"",""global_warming""]",,4d283c50-161a-5cc0-983b-b7fa7c39ae0f,,ch_probability/TeX/conditional_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
94c828eb-0092-5c7a-b594-f8a6f1008031,"[""exercise_mental_health"",""eoce_1_34"",""R011-B004""]",none_public_upstream,,891d5085-7823-51b4-aaed-e800d34935e9,ch_intro_to_data/TeX/experiments.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
9608a696-6681-5299-bb35-eb0263f75a97,"[""R011-B015"",""4.14"",""defective_rate""]",restricted_not_accessed,,8d4273a2-9a72-5027-8010-17f8e6328cf8,ch_distributions/TeX/geometric_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
961275f4-5a1e-59a5-8a35-44ba47c24314,"[""sec2.3-guided-01"",""R011-B007""]",inline_public_feedback,,,ch_summarizing_data/TeX/ch_summarizing_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
96fece53-721f-51e8-b295-82cbff70b14a,"[""R011-B022"",""6.12"",""college_worth_it_HT_CI""]",no_public_answer_o001_gap,,b2cf5588-2817-5b14-8d8c-1a22b61099c7,ch_inference_for_props/TeX/inference_for_a_single_proportion.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""42e21f32-ce64-55c7-b9f8-04eaad367833""]"
97422792-2010-5ea8-9616-b1f55c20cdf6,"[""dist_shape_TV_watchers"",""eoce_2_29"",""R011-B008""]",public_appendix,8759fdd7-08ec-51f2-8f2d-655e40548142,,ch_summarizing_data/TeX/review_exercises.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
981a77ce-25ad-5caf-ab40-e597c250cae9,"[""nexercise-2.2-01"",""R011-B006""]",public_inline,,,ch_summarizing_data/TeX/ch_summarizing_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
98298447-2c5d-5aa9-9e52-552c61c4e232,"[""R011-B014""]",inline_public_feedback,dd2e967a-369f-50ed-845a-6c3c019eda1d,,ch_distributions/TeX/ch_distributions.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
98f96526-d335-579f-8990-474cae0b598a,"[""means_sds"",""eoce_2_9"",""R011-B005""]",public_appendix,20b13ee4-e03c-53fa-ae0f-d8eee0d4f258,,ch_summarizing_data/TeX/examining_numerical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
9c3f7c19-0f6c-5060-9c70-d8585ba33850,"[""music_learning"",""eoce_1_32"",""R011-B004""]",none_public_upstream,,6f83dd5f-f193-5e7a-b366-f24ab038d7b0,ch_intro_to_data/TeX/experiments.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
9c909fc2-49b5-5c03-a79f-ac7984a56db5,"[""R011-B010"",""tree_lupus""]",,148fb9c7-6f08-569a-bcf8-32d935ff1598,,ch_probability/TeX/conditional_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
9cbfe34c-6e10-5f65-ae94-949f6dd85356,"[""R011-B016"",""4.19"",""underage_drinking_normal_approx""]",public_appendix,d5aa5dd0-a4a6-5114-a10c-c5dc21469ffc,,ch_distributions/TeX/binomial_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""d79c0e4f-9e37-5e77-9080-34fed0852af2""]"
9ce6e3d6-a448-524e-9e0c-005767bdaded,"[""R011-B009"",""ch03-sec3.1-15""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
9dc09770-ae18-5fa5-95d7-a5f0ef2d2e3d,"[""nexercise-2.1-12"",""R011-B005""]",public_inline,,,ch_summarizing_data/TeX/ch_summarizing_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
9ffbb29e-06de-5487-9e89-c5638618252f,"[""migraine_and_acupuncture_exp_resp"",""eoce_1_7""]",public_appendix,d8f095f4-b65e-533d-ae7e-f9eeeeb3835a,,ch_intro_to_data/TeX/data_basics.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
a067a93b-4d57-52cd-aed6-d6a6dfc3d061,"[""R011-B014""]",inline_public_feedback,d7d6af21-484d-5fac-a84f-e07c7e5a7141,,ch_distributions/TeX/ch_distributions.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
a0d3c8bc-4d53-56d0-b23d-9856448fd67a,"[""R011-B023"",""6.23"",""offshore_drill_edu_dontknow_HT""]",upstream_public_answer,e0a39794-bf97-5b87-871a-1ef69e6dbaf0,,ch_inference_for_props/TeX/difference_of_two_proportions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""a6e32195-1507-50f4-a3a0-88884cb47648""]"
a1a0c4d5-bb5f-5f11-8467-b85b96386d98,"[""R011-B023"",""6.20"",""government_shutdown_CI_concept""]",no_public_answer_o001_gap,,2719cfa5-2598-5681-a0c3-cf6595e5dc33,ch_inference_for_props/TeX/difference_of_two_proportions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""a6e32195-1507-50f4-a3a0-88884cb47648""]"
a2d7c08f-a68f-555b-8a60-aac7b1fb5b5c,"[""R011-B022"",""6.14"",""college_worth_it_CI_sample_size""]",no_public_answer_o001_gap,,1c2a3762-227c-5304-80cf-42596d30f63d,ch_inference_for_props/TeX/inference_for_a_single_proportion.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""42e21f32-ce64-55c7-b9f8-04eaad367833""]"
a303d853-efe3-507d-afe8-c73d2b08a4d7,"[""R011-B014""]",inline_public_feedback,596da6d2-a29c-5988-8c0f-afeb014b202a,,ch_distributions/TeX/ch_distributions.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
a36ab1c7-bd48-56b4-9fad-0b6b45f6639a,"[""R011-B015"",""4.15"",""bernoulli_mean_derivation""]",public_appendix,a4e73da4-905d-55ee-8d61-b70d34d02530,,ch_distributions/TeX/geometric_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
a41e10d3-917e-5713-82ad-81edbe6ee827,"[""R011-B016"",""guided-exercise-09""]",inline_public,b3eb2905-acdd-58e3-854a-817eba68aab8,,ch_distributions/TeX/ch_distributions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""d79c0e4f-9e37-5e77-9080-34fed0852af2""]"
a45a4e37-02f3-50f6-a423-2f5f56c2322e,"[""R011-B016"",""4.18"",""chicken_pox_intro""]",restricted_not_accessed,,4c108ea1-053b-5c1a-aff3-36d3c05d765a,ch_distributions/TeX/binomial_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""d79c0e4f-9e37-5e77-9080-34fed0852af2""]"
a4fad9ef-faed-5351-abaa-1be94f22a3b9,"[""R011-B023"",""6.21"",""national_health_plan_CI_replaced""]",upstream_public_answer,b3724ef2-bc44-5024-b4b3-ef8b0669972c,,ch_inference_for_props/TeX/difference_of_two_proportions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""a6e32195-1507-50f4-a3a0-88884cb47648""]"
a5d1f326-634c-5bcf-b4b2-9c9dea130284,"[""R011-B009"",""edu_attain_couples""]",public_appendix,21fbf5c8-a2e1-5fba-9685-5f0b02eadb01,,ch_probability/TeX/defining_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
a72d52ee-0344-56a3-9746-98c4db684cf0,"[""R011-B010"",""assortative_mating""]",,,c163c8b3-1093-54f3-beb4-47248e2ba6ae,ch_probability/TeX/conditional_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
a74608ed-09bd-5bc9-b1a8-0118b4dbe4d2,"[""unvotes"",""eoce_1_12""]",none_public_upstream,,d47db775-23f5-5854-89aa-2c29a9e39d34,ch_intro_to_data/TeX/data_basics.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
a8c0aef5-98c8-5736-9a1e-e73de2cec4cc,"[""R011-B009"",""dice_rolls""]",none_public_upstream,,321ef87e-997f-56ad-9fe1-63b8ba6aa4db,ch_probability/TeX/defining_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
a8faf5b0-451c-5cc3-b492-052fc857d718,"[""R011-B017"",""4.29"",""sampling_at_school""]",public_appendix,09ee98f6-b664-51bb-b049-8de2a75f380c,,ch_distributions/TeX/negative_binomial_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""69574f5b-e113-5529-9d72-6ebfd1501a86""]"
aa5cb6c8-d476-55b8-9f52-8356e0a9e26b,"[""R011-B018"",""4.34"",""lost_baggage""]",restricted_not_accessed,,2246569a-02f8-5d87-a18d-5d5f223c8464,ch_distributions/TeX/poisson_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5c6f7ab4-aec9-55ec-9259-e81faf2ff939""]"
aaaf998a-0136-55b4-a71e-e50907922fb3,"[""nexercise-2.1-08"",""R011-B005""]",public_inline,,,ch_summarizing_data/TeX/ch_summarizing_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
ab27db6b-571d-5b55-908f-97ce3cec29d0,"[""R011-B012""]",none_public_upstream,,bcf10718-b547-5025-a829-51ae07a1cd56,ch_probability/TeX/random_variables.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
ac2eadec-b632-5fad-ab1f-e392e30ab0a1,"[""R011-B018"",""4.33"",""cars_in_parking_lot""]",public_appendix,f5b3cfaa-84c4-5c35-bb2f-c6fde639a960,,ch_distributions/TeX/poisson_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5c6f7ab4-aec9-55ec-9259-e81faf2ff939""]"
ac4ef134-e728-567a-9bc4-2a1255aa7b0a,"[""study_components_airpoll"",""eoce_1_3""]",public_appendix,02f6e6bb-cb13-52fa-bcd9-7183093cea93,,ch_intro_to_data/TeX/data_basics.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
acf24d30-fdbc-5754-af58-b1cede312064,"[""R011-B021"",""5.25"",""errors_fibromyalgia""]",upstream_public_answer,63c98f70-5635-52bb-ac09-fd191e570e5b,,ch_foundations_for_inf/TeX/hypothesis_testing.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""8205e88d-07dd-57ab-ae9a-c7e5f3bbf027""]"
ad088d84-2be6-5f62-9470-ee5552968ec1,"[""R011-B010"",""ch03-sec3.2-15""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
add18feb-7f00-5d88-9d5d-1aee4a19a118,"[""R011-B017"",""4.28"",""play_darts""]",restricted_not_accessed,,22e23be7-40ea-59b9-83ec-2384fba72685,ch_distributions/TeX/negative_binomial_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""69574f5b-e113-5529-9d72-6ebfd1501a86""]"
ae22caa7-8243-57e4-bc44-7aa51b6c9a4b,"[""R011-B022"",""6.8"",""greece_life_rating_CI""]",no_public_answer_o001_gap,,622b7b13-0a98-5710-ba5a-b2b5b63b5492,ch_inference_for_props/TeX/inference_for_a_single_proportion.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""42e21f32-ce64-55c7-b9f8-04eaad367833""]"
ae3606cc-dcb8-5ad9-85ed-a2d71faca4ed,"[""R011-B021"",""5.23"",""backwards_prop_1""]",upstream_public_answer,69ed5974-de3e-508e-98d1-5c8b5a09ec41,,ch_foundations_for_inf/TeX/hypothesis_testing.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""8205e88d-07dd-57ab-ae9a-c7e5f3bbf027""]"
ae99b71c-708a-5037-863c-1a64f98f58e1,"[""R011-B015"",""4.12"",""with_without_replacement""]",restricted_not_accessed,,7d2edadc-70b1-5b76-907f-b289a9d746f7,ch_distributions/TeX/geometric_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
af685fb6-e44f-55f1-9419-ddd28f320c68,"[""R011-B012""]",inline_public_feedback,72db07fc-c9f5-5dd6-8b42-53729c34751f,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
b1193e47-cb89-5836-85ff-5fa2be7997ce,"[""migraine_and_acupuncture_intro"",""eoce_1_1""]",public_appendix,4cdfa335-3e1e-523b-88f0-48d4d680a618,,ch_intro_to_data/TeX/case_study_using_stents_to_prevent_strokes.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5e3e3e1d-d971-53de-98b9-f47c833ea058""]"
b3aa5c90-7b32-5b0d-bf2b-0adf367b2a9c,"[""R011-B015"",""4.16"",""bernoulli_sd_derivation""]",restricted_not_accessed,,26fb765f-2e6c-5252-8646-5e36a65028a8,ch_distributions/TeX/geometric_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
b4950b8d-fc43-509b-ae57-5e5466047f82,"[""R011-B010"",""ch03-sec3.2-04""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
b51285a0-3bfa-55b0-ba7d-2acaf50d4339,"[""R011-B012""]",inline_public_feedback,f4e2f13b-d59e-5d4e-a7be-690e28ef9f2b,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
b631db70-a7e1-5887-a670-1b5a7b96b58d,"[""R011-B022"",""6.16"",""legalize_marijuana_CI_sample_size""]",no_public_answer_o001_gap,,1286efe9-7718-56e2-bdd6-c1714726f560,ch_inference_for_props/TeX/inference_for_a_single_proportion.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""42e21f32-ce64-55c7-b9f8-04eaad367833""]"
b82173dd-a963-514b-8628-cd6c9d97f633,"[""stanford_open_policing"",""eoce_1_43"",""R011-B004R""]",public_appendix,8eb2d76e-01a5-5f6a-944c-4dc01adf6597,,ch_intro_to_data/TeX/review_exercises.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
b96cf383-2b68-558c-85e4-82c8b25f30de,"[""cats_on_youtube_definitions"",""eoce_1_18"",""R011-B003""]",none_public_upstream,,f0c1f9cb-527a-5167-a12e-3d5e0447d863,ch_intro_to_data/TeX/sampling_principles_and_strategies.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
bc3c1ba0-0a67-533d-968d-9b5e4100a047,"[""R011-B023"",""6.22"",""sleep_OR_CA_CI""]",no_public_answer_o001_gap,,6f033d02-b193-5e93-9178-e3b8a34d3a81,ch_inference_for_props/TeX/difference_of_two_proportions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""a6e32195-1507-50f4-a3a0-88884cb47648""]"
be52aff2-82ec-57e8-9248-7d5838b5503a,"[""R011-B012""]",inline_public_feedback,6a7ec1cc-2062-594b-9240-1d3b747f9099,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
be68d249-d0b7-55f6-9d31-100dc668e656,"[""office_productivity"",""eoce_2_4"",""R011-B005""]",none_public_upstream,,74df7b7d-b3b8-5719-9c25-bb11c33719ce,ch_summarizing_data/TeX/examining_numerical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
bf8a9ea5-2ceb-51fa-b10f-4c470d3b7e00,"[""makeup_exam"",""eoce_2_27"",""R011-B008""]",public_appendix,8f4e417c-5097-514a-9c06-f4a3c67e664b,,ch_summarizing_data/TeX/review_exercises.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
bf945453-3b30-5e37-9b6f-e1a99953874b,"[""R011-B022"",""6.10"",""legalize_marijuana_CI_decision""]",no_public_answer_o001_gap,,14cc9ead-632b-5e7e-88d1-a8361fde920c,ch_inference_for_props/TeX/inference_for_a_single_proportion.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""42e21f32-ce64-55c7-b9f8-04eaad367833""]"
c008ad85-0b9e-5a0c-bd8a-16e3520c8c96,"[""vitamin_supplement"",""eoce_1_30"",""R011-B004""]",none_public_upstream,,bb358941-f51d-5672-8852-c758af7bae68,ch_intro_to_data/TeX/experiments.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
c03720ee-be18-50bc-a512-6f4b2de1081c,"[""R011-B009"",""backgammon""]",none_public_upstream,,b17f7da3-04b4-582c-bf17-72ea6f55ce3c,ch_probability/TeX/defining_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
c0bd2c0d-1734-5635-9b83-fea31490ec87,"[""parameters_stats"",""eoce_2_5"",""R011-B005""]",public_appendix,21410d70-b32f-52d9-8f1a-9c5f14f67fb5,,ch_summarizing_data/TeX/examining_numerical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
c23ed346-283e-5a03-82f5-a004fc2217b5,"[""R011-B020"",""5.11"",""er_wait_intro_prop_ok""]",upstream_public_answer,5d17ec5d-7412-5fa4-9f33-ebb01dd4e96e,,ch_foundations_for_inf/TeX/confidence_intervals.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""0af7d341-14fc-5fd0-a88a-6d753a22639e""]"
c30ed712-53d9-5d5c-9e77-fc405aee5528,"[""marathon_winners"",""eoce_2_34"",""R011-B008""]",none_public_upstream,,1213e7d0-bf9c-5b04-97a8-ad3354bbb8d6,ch_summarizing_data/TeX/review_exercises.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
c3157d89-9939-5e00-8270-80b6ad9e0f89,"[""R011-B010"",""pbj""]",,,4e1c6418-f726-5213-b9d2-5a6b60a82c54,ch_probability/TeX/conditional_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
c33c56be-8678-5ba2-b3a0-344f40bca434,"[""R011-B009"",""ch03-sec3.1-13""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
c412547a-3ff1-52dd-9064-dddb8dfa06bd,"[""R011-B016"",""4.24"",""sickle_cell_anemia""]",restricted_not_accessed,,1178b868-cb14-5a0b-b836-a59ece880b93,ch_distributions/TeX/binomial_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""d79c0e4f-9e37-5e77-9080-34fed0852af2""]"
c4fe4817-381d-5a07-a3c3-8280a906eed9,"[""R011-B014""]",public_appendix,f903f31b-64f3-5a74-912c-84de9404e8e6,,ch_distributions/TeX/normal_distribution.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
c749f377-8b05-530a-9e33-4073fe3f435f,"[""scope_buteyko"",""eoce_1_15"",""R011-B003""]",public_appendix,0ece3572-bc49-5415-892d-29849f3ca09f,,ch_intro_to_data/TeX/sampling_principles_and_strategies.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
c7c4da4e-590e-5fef-a18d-7d58f8f7d78c,"[""R011-B014""]",inline_public_feedback,4bb6fac6-62dd-5bc8-ad6b-61b9676e88b5,,ch_distributions/TeX/ch_distributions.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
c8bb4f4f-70e9-5dee-bf08-95b85355e0f0,"[""R011-B014""]",public_appendix,3226c6e0-99a2-55b4-99f0-b0e97b708f07,,ch_distributions/TeX/normal_distribution.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
ca943663-6b2f-54f6-a701-08fa0244e803,"[""R011-B022"",""6.13"",""taste_test_HT_2_sided""]",upstream_public_answer,01328841-716a-5956-93fd-2a31ffa42f49,,ch_inference_for_props/TeX/inference_for_a_single_proportion.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""42e21f32-ce64-55c7-b9f8-04eaad367833""]"
cb0a3987-5b1c-53b1-b5d0-ed9e956d1253,"[""R011-B014""]",inline_public_feedback,e3e37560-cc04-5880-9a05-06af8a1a18f0,,ch_distributions/TeX/ch_distributions.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
cb2c7316-4e1c-5097-83f3-001b8c3c91ca,"[""R011-B010"",""ch03-sec3.2-10""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
cbfa87a1-f36b-5b90-88e1-90e29fdee98b,"[""R011-B014""]",inline_public_feedback,092171e3-1b7f-5af2-96d9-b3547033f668,,ch_distributions/TeX/ch_distributions.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
cc254ba3-18cd-571a-a35d-203444b7dfca,"[""R011-B014""]",inline_public_feedback,45833f28-f654-5405-82e7-9c02eb08e5b7,,ch_distributions/TeX/ch_distributions.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
cd65f04f-a114-55e7-b4ff-4643fd1601e5,"[""light_noise_exam_performance"",""eoce_1_31"",""R011-B004""]",public_appendix,be9d7454-a37d-597d-8b35-e25c50236f78,,ch_intro_to_data/TeX/experiments.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
cf7a2c60-ae2b-561a-983a-401900ec14f8,"[""stats_scores_box"",""eoce_2_33"",""R011-B008""]",public_appendix,57d11337-8399-5156-84a2-79beb091af68,,ch_summarizing_data/TeX/review_exercises.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
d1ae7a48-4639-534c-8b71-1a4bc9740067,"[""R011-B022"",""6.2"",""young_americans_CLT_1""]",no_public_answer_o001_gap,,c547fa84-6cf8-5787-abfe-80a34d4ef916,ch_inference_for_props/TeX/inference_for_a_single_proportion.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""42e21f32-ce64-55c7-b9f8-04eaad367833""]"
d1def3e9-419f-5c89-a5f6-97efac857297,"[""R011-B022"",""6.3"",""orange_tabbies_CLT""]",upstream_public_answer,150ba0dc-d902-5995-a8b9-d109808395df,,ch_inference_for_props/TeX/inference_for_a_single_proportion.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""42e21f32-ce64-55c7-b9f8-04eaad367833""]"
d23a94a3-f019-5cf9-8453-40e20efb91cf,"[""R011-B009"",""ch03-sec3.1-10""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
d278d395-2999-56a9-acb5-96c48ff3c5e9,"[""R011-B022"",""6.6"",""elderly_drivers_CI_concept""]",no_public_answer_o001_gap,,5d9cb2a5-288e-5e17-8739-5671c5dc6bef,ch_inference_for_props/TeX/inference_for_a_single_proportion.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""42e21f32-ce64-55c7-b9f8-04eaad367833""]"
d2b0d97b-fb59-5cdf-9170-ae1cdeea3398,"[""R011-B021"",""5.15""]",upstream_public_answer,f8ac78e1-8455-55fb-9753-786eb8cc64d2,,ch_foundations_for_inf/TeX/hypothesis_testing.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""8205e88d-07dd-57ab-ae9a-c7e5f3bbf027""]"
d2fea3ad-d6f6-5a8b-a1b3-42405183e22a,"[""sinusitis_and_antibiotics_intro"",""eoce_1_2""]",none_public_upstream,,2f3e0850-c668-5666-95ad-bf2792417294,ch_intro_to_data/TeX/case_study_using_stents_to_prevent_strokes.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
d4e36353-3943-5e75-90fa-0bf07407d788,"[""R011-B016"",""4.25"",""explore_combinations""]",public_appendix,d4da3eeb-2255-598f-822c-91958ed8f245,,ch_distributions/TeX/binomial_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""d79c0e4f-9e37-5e77-9080-34fed0852af2""]"
d54ef572-eed1-5a73-be6c-e070a4d06c9a,"[""R011-B015""]",inline_public_feedback,f24fe97d-8e9f-509e-a048-8078ebdc0475,,ch_distributions/TeX/ch_distributions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
