id,relation_type,from_id,to_id,qualifier,order
9ddc45f0-00cb-5a4f-832a-612e47e95046,contains,a1826e03-0981-5650-8830-88dc2ad8b719,c116651f-eaa4-5022-be70-32faca3a5baf,unit contains source segment,91
9e01a26f-126c-5f07-a12c-141a3cb14cdc,contains,4ea6818e-d117-54fc-82d2-a1c20a3530fe,d928dbf2-fc69-531e-8b15-3bc89d446671,B014 hierarchy,57
9e1ea809-c3cc-5c72-8c7e-e928975989ad,uses_asset,b1642aac-e9ff-5faa-b4b9-55cf8eab717c,3d21d8f6-cd4d-5b40-ba1a-95940ede3b94,reader-visible B024 asset,9
9e210d50-ee27-5705-a8c6-c0293342fd41,contains,c8bb4f4f-70e9-5dee-bf08-95b85355e0f0,3226c6e0-99a2-55b4-99f0-b0e97b708f07,B014 hierarchy,61
9e2f2661-bdb0-59d9-8a00-42fd75b3a642,localizes,1a4884f1-87e5-52a8-934e-c54b7e9af49b,fdff129c-e7ea-5fb1-9e78-a38444588f82,id-ID terminal localization,96
9e37bef1-68d5-565c-9c0f-c0cf89ffad1b,exercises,12e0f174-2d4f-5b85-8270-8cf241d02f42,18f2f74b-b41f-5b82-a1e4-87b4832fa375,,2
9e3fd3f3-3b9a-5538-abb6-851f73b7bfa9,contains,a485ca16-e7af-5fc9-a661-2481b3a87b29,a2b2dedf-f76c-5954-8618-f2d50e9565dd,B012 hierarchy,13
9e4eaa0d-f7c7-510d-b8a4-da9aa09ec280,localizes,c8bf2674-a5fe-5235-ba4b-811ec96e1deb,dc9f550f-53d9-591a-96f7-273f97367f07,id-ID candidate localization,175
9e615124-7e79-54b6-b332-388873a2ff7c,documents,a99cd963-c884-598a-98f1-f1e6ce1164e3,b9823605-b359-533a-9cb9-84628fa32225,terminal_assembled_public_answers,27
9e664483-a274-5e66-b17a-89991b33536a,contains,c3157d89-9939-5e00-8270-80b6ad9e0f89,99f8c42c-33e3-534c-8107-87397904a03a,unit contains source segment,125
9e6ade0b-486a-5067-9835-134891860ead,localizes,9269ae96-4b1f-5b74-ac72-357fa04aeb87,92c3290e-cd48-52a2-a4a0-3775ee9d51c1,id-ID localization,29
9e6c8524-62e7-5b58-9813-18eb50470b88,localizes,eeb57456-7de0-59ca-9c5c-b6faafa2ba8d,44aabb05-6eaa-5589-80a7-56b28ffc43b2,exact source-to-target PDF lineage,249
9e8a397e-b12c-5651-8fdc-4320fe91625c,unit_contains_segment,7f6efe22-ac57-53a1-bb09-e6e9d1e12742,517cf76d-c8ce-50c0-bfc2-52faddcad995,translatable unit segment,19
9e9ce5e7-7791-5285-af8c-d93bce5aca83,prerequisite,3ee4acb8-ee7f-51da-be6d-68438b09521d,0b2168f4-1030-551b-9265-a41eaaadbbf5,conceptual,1
9ebfe84b-0405-551b-9ff9-c71d17e3f29c,validates,a032b87b-40c9-59d6-afc5-5296f62e284f,ee3f3811-ec00-546a-886d-2e90a9b33b2d,mathematics,7
9ec25af7-d466-546b-9063-3b6f68190593,contains,9cf167d5-4320-5a32-b56f-605c6e7ff489,1d4258d2-754c-5f2a-b382-28e0c5cf5252,,4
9edc7aa2-d6b9-55c3-a0d4-cdeed96505af,documents,28b02417-bc40-51f3-a502-da232834a72d,92815efc-346e-54a2-b6a5-b448656dafe4,protected_tex_translation_qa,3
9ee842ca-6777-5a97-8250-0d368956f1cd,documents,bbec5e06-f32b-52a9-ab6f-5fed220e3075,b9823605-b359-533a-9cb9-84628fa32225,exact B013 evidence,105
9f1e7ee2-8a4c-5df8-9457-1b56c958d2b1,contains,ef25e2c4-b83a-58be-bfaa-8fe6b5fa5d63,5bb45cef-c069-554c-8ee2-e944e0162b29,unit contains source segment,147
9f2442a5-3170-55da-bdee-3fe44027632c,contains,4855a03b-af6e-56cc-ad3b-7d0f5e26745e,4a0f5bef-95db-5c6c-ae94-097778cff15d,,3
9f28f16d-0412-5032-8199-b719490126a7,contains,470c3927-0fbc-5034-9d45-fbf0ba065727,e4ec9d68-2046-5d31-a3f4-779873497a5e,B010 source order,44
9f4a4cf3-1a2d-59ae-96b9-2fbc2c3c04b3,contains,92815efc-346e-54a2-b6a5-b448656dafe4,bc3c1ba0-0a67-533d-968d-9b5e4100a047,Section 6.2 end-of-section exercise,22
9f68227f-4eea-578a-933c-72d519e7ba25,prerequisite,17a4a646-5862-55fd-bd56-170bd0185cff,16dc5f08-2909-55e7-ab40-0cbd4769742e,Poisson concept prerequisite,2
9f68a075-f21b-5a02-a3fe-616c208bd33f,exercises,e94a22b0-7c49-5b2c-8c15-d393ad006e75,ee3f3811-ec00-546a-886d-2e90a9b33b2d,exercise assesses Section 6.1,5
9f69f245-dc05-54cb-b568-aa724b5be73e,documents,370f41de-09a8-5aaa-9ffd-097fb6e40acf,b9823605-b359-533a-9cb9-84628fa32225,exact B014 evidence,340
9f782fb0-5ffe-51ed-bc2f-d2731b2a6a0a,contains,4855a03b-af6e-56cc-ad3b-7d0f5e26745e,7fb6fb37-23be-57f3-af92-f7f18dbb1210,chapter review source order,31
9f7f392d-b7b2-513c-b9e6-f10087c7ba90,documents,342fc361-82df-58b7-81cf-fa2fcac35be4,92815efc-346e-54a2-b6a5-b448656dafe4,deterministic_asset_localizer,12
9f8ce3b2-a646-5c81-bd50-5b6218de9fe6,lexicalizes,62090286-4f58-5712-ade6-a3c4e91669e4,e6411dc4-2bb9-56ca-b119-ec7da2a76c81,id-ID controlled term,195
9f95b79d-1285-57c2-9344-d175d5406973,covers,6c1dd36c-f3f2-5b99-b629-a5100d9fbb85,6e9a38b9-583e-59bd-92c0-d5996673d712,Section 4.3 controlled concept,1
9fa364cf-176e-5fe2-b1e5-7fecd6c3dee1,documents,68caf8fa-04f8-5ac0-93d2-fd8617817c31,b9823605-b359-533a-9cb9-84628fa32225,exact B012 evidence,212
9fae23cb-b740-5db8-aa7d-5f3a2b97240b,covers,ca0df825-ca52-52be-a3e6-0c3090edaa4c,fc6851d4-6875-5227-bfdb-3afaa8eae19f,Section 4.4 concept,3
9fb68bac-4c52-5f95-96e3-79558fa7a747,contains,de412d8d-c743-5910-aec4-762aaa8f1a89,d5fb116d-a659-54e3-905b-4e795bd7a16d,unit contains exact source segment,178
9fd57b55-13ea-52e7-8e45-8ee65b20cbc1,localizes,2b233eff-4a02-5ed1-8637-947ac3567d84,75091d0d-bdeb-537d-8190-ef8bcf544de5,id-ID localization,24
9fd66da3-d987-5c8d-8380-9bdce56d677d,documents,b4c510d3-3052-57f5-b1c6-3aaccc250a5d,b9823605-b359-533a-9cb9-84628fa32225,exact B013 evidence,99
9fdb290b-2254-5410-b8d3-d2957314f1f8,contains,15e82d16-af8c-5c5f-900d-1e15be6b7e41,ad5e9a37-7767-5450-9dab-f54b570978e8,,1
9ff31ba0-b596-5f03-9ca6-f8241eac2d08,documents,6ad36f8e-4d26-509d-8323-57a2c3463d14,b9823605-b359-533a-9cb9-84628fa32225,ready_localized_r_producer,15
a0600dee-2cd0-5ed7-87b5-38e163dc73d6,verifies,3e6a1471-1a27-56b5-9eb7-6ea4178af062,cda64c06-7961-5028-afbc-01956ce7d61c,one exact layout-only substitution and byte-exact v3 reverse reconstruction,1
a0653a97-5216-5665-ab83-ba4029bdc9a0,introduces,c9faaa37-1ac5-54ae-b62f-1556d2b63374,59459694-3daa-53d6-bbd2-8715fb6477b4,,6
a06debdc-3e74-5fa5-908d-680e2d72f56e,covers,bac586bc-5065-5e98-a3ae-8376ff0851ac,a1eded49-73c0-525a-9e14-4d91bc92c6a1,B015 controlled concept coverage,16
a071787a-08a8-52ba-9326-b5031074b05e,exercises,e2b24411-28f5-5067-bc3d-383eda5fecf5,77650911-967b-5348-96e1-4400d431e18e,concept index,1
a0823c08-d7c2-568b-aadc-82fe4d7089fd,produces,3e67ac21-4237-5839-aa5d-54eb5bcab122,0ce51bd8-0a10-5ed4-a7e6-a263577ed3f4,upstream R producer generates reused byte-identical PDF,308
a0827227-1af5-5e0a-a196-109a37e6d08f,localizes,76c7ccd1-481b-56ec-80c1-da32aeb3b219,1c69f919-99f9-5053-9fd5-3ccc9045f60a,id-ID candidate localization,159
a083d099-04dc-514a-a3e0-70211cd2de0d,produces,4defd873-ae84-5f60-bfdb-7ceba4226557,a6a366d8-af93-5afb-a94a-30d535614ca8,frozen adjacent R producer,6
a08c1fe8-7f0b-5ae0-a235-75480de410fb,documents,bf63d8df-3a63-588a-b5a6-9e8170c7a18c,d6bc141e-6711-5056-8884-ed04d528fe5f,source_figure_pdf,29
a0b7199c-3449-5ada-8f2d-c5806a7c0c9f,lexicalizes,bdac6f66-9d41-5633-96f9-e3071687f583,662debe2-6445-52e7-9cf1-4ace2709a1c3,id-ID controlled terminology,1
a0c4ceb2-d26c-5f6e-aead-c1c35b1c1ec0,requires_companion_answer,bf945453-3b30-5e37-9b6f-e1a99953874b,14cc9ead-632b-5e7e-88d1-a8361fde920c,O001 gap; no public upstream answer; restricted solution not accessed,10
a0d53114-7efe-529f-8ad7-af7d7cc1625e,documents,562e9d53-e1d8-52ed-8cf3-f87271ef10f5,b9823605-b359-533a-9cb9-84628fa32225,exact B013 evidence,97
a0d6aa92-9f41-5d17-a7bc-6664f89d7014,validates,c077ea27-799f-56a0-b29e-a992e942370e,b1642aac-e9ff-5faa-b4b9-55cf8eab717c,language,18
a0e92b10-84ee-5588-ab68-88400487c311,localizes,69b3ab1a-79ca-51a8-abc2-fd381704c736,7a0b04a2-287b-5fb3-b81f-d3388115713d,id-ID terminal localization,8
a0e9e8cc-aa7c-5276-b6b5-4471c438342d,uses_asset,4c8457ff-0769-59f0-9a0d-040a50fb107c,86c70769-65c3-5032-ad68-8c35a059e0fe,B013 figure/code/data closure,60
a0f6cc58-65e9-5647-9fee-5207fb18f43c,contains,5d1c54cb-75dd-5f1d-94d9-0795134806dd,a967ccbc-648b-5a29-a41a-119f9073a205,,1
a0f737ae-8ae8-57fb-8360-d5fafe5255e8,contains,f737466c-6fe9-55d9-b2b4-09ec9a1f5afe,5623583c-258f-50a2-af9a-aeed766142b9,unit contains exact source segment,84
a0fef646-d13e-56c5-854b-a7a92be658b5,contains,4a0f5bef-95db-5c6c-ae94-097778cff15d,e6ac9457-94fd-5c0e-9e5d-64019cffef9a,,3
a11a61b4-d5bd-5675-89e4-a2ab20e539f3,contains,06b28e64-c231-50b0-b1f6-648ba4ba5102,fcafe26d-8205-5874-a682-7273120b5c64,B014 hierarchy,58
a122270d-7839-5797-820a-222e575a9b26,contains,92815efc-346e-54a2-b6a5-b448656dafe4,1f7a138d-68a2-573d-9300-54b6bde88961,source hierarchy,1
a13d15da-9392-5b3a-aab8-ba4c2107c44b,uses_asset,06b28e64-c231-50b0-b1f6-648ba4ba5102,b4d59da6-33fd-5437-aa1a-ad93a701e852,B014 figure/code/data/runtime closure,292
a143f1aa-71fe-5135-95dd-a79d4b7d2d29,produces,d2acde69-c9fb-51c8-a27e-2da17e8231b5,4e59fefe-4839-5a12-a1ed-5b4efb78232a,pinned producer provenance,0
a14bf3d5-64cf-536a-83c1-84ec38cab110,localizes,e03ffd90-585a-5259-b877-d1ba07326d1c,ac9c35c7-d890-5d7d-9a85-7b9d48601f65,terminal id-ID localization,111
a15faa4b-f99a-596d-a65f-d73746df9142,validates,1b21a5dc-9150-5c40-b9f2-70caf6e8b5b5,92815efc-346e-54a2-b6a5-b448656dafe4,automated_visual,16
a16755c3-0c04-5210-a98f-8eda45ab2308,documents,f275f26d-e146-5cae-acfc-effedbdb8742,b1642aac-e9ff-5faa-b4b9-55cf8eab717c,deterministic_build_qa,59
a174479a-b900-5c7b-8667-acc75f462315,contains,c749f377-8b05-530a-9e33-4073fe3f435f,0ece3572-bc49-5415-892d-29849f3ca09f,,1
a1786fcd-db62-56c2-832b-1fdba3b4ede5,contains,d6bc141e-6711-5056-8884-ed04d528fe5f,0695707a-cdef-560a-8fdf-4fd21111e7a6,Section 5.1 end-of-section exercise,2
a17fc181-2a01-5f70-888c-89ba9b0fdfe3,contains,e63fd8cb-be7f-5a22-bb5e-a2dbb024e1f5,6b8ea891-98b7-5c7a-bb1d-20ae11681a38,B012 hierarchy,29
a19d62bc-f388-5ff0-abd1-5c443bc2b288,introduces,17acf038-9821-5e3d-9ffa-1526fab12218,f2cef028-5304-5b6f-bbe4-6ec6823bf173,Section 2.1,95
a1a058aa-a763-5920-a0a0-c2654fc34a42,contains,f2061e42-468f-5214-9156-882597a64221,0ec7481b-6304-5a22-b6b7-271558349ba1,unit contains exact source segment,138
a1b3cf82-8331-572e-9ca0-236d81b3d09f,contains,d031fd92-364c-5922-9977-7d4f68b6f109,981a77ce-25ad-5caf-ab40-e597c250cae9,,1
a1bcae9a-9c22-51e6-a68d-d49242b861cd,documents,c9720b03-413c-54a8-bdf9-bb275d05b985,d6bc141e-6711-5056-8884-ed04d528fe5f,source_asset_rights_blueprint,2
a1c2edd9-19bc-5301-8066-af886739ba1c,localizes,c3b831ed-5b5c-51f6-a232-03e7cb210c97,9f964fd0-a05f-552e-a4b4-54a425cf8015,id-ID terminal localization,124
a1d40915-b9a3-52bb-a677-8094a554ce17,introduces,1c22723c-f2d0-5445-bccd-2c220201d232,064182bc-2642-5db6-bf74-9c844b1387f3,Section 2.3,124
a1e015de-8757-5e92-871e-b1236f64d931,produces,93d72384-beb3-5d6a-96b8-8c2b875d3fc0,f6f0c7d6-f0e9-5f55-9dce-0d807c03cb44,two byte-identical replays,1
a1fd04ec-5ea8-56e3-bc26-c2e884b9add8,documents,69d20d09-828e-5aa6-81da-b99f6c89715d,b9823605-b359-533a-9cb9-84628fa32225,exact isolated evidence,208
a20691c7-9330-5644-b917-a02f88912923,introduces,9cf167d5-4320-5a32-b56f-605c6e7ff489,f8a6b8b8-6f26-54a7-b2de-52bb51b75e33,,15
a21e7979-168a-5d03-9fcf-4dcc47d0c67f,documents,ffa17f93-53a2-5b19-98fd-9d30c619cd23,b9823605-b359-533a-9cb9-84628fa32225,exact isolated evidence,226
a2563f0d-749f-5acd-895e-878d3dd7ef7e,documents,e7349f39-e2b3-58bb-886c-7980670f1498,b9823605-b359-533a-9cb9-84628fa32225,exact B012 evidence,198
a256623d-0454-5751-a2bd-309fbef9fdc9,requires_companion_answer,8440384d-75f1-5b2d-bef0-b4deae5a72aa,c57533e1-d3ac-509f-80f5-c41cbe5f68c4,O001 gap; no public upstream answer; restricted solution not accessed,22
a25c0376-d05f-5767-8cb7-56baad2ee2e8,documents,079b59dc-1f1a-55ca-aec0-0eb9dd151882,d6bc141e-6711-5056-8884-ed04d528fe5f,built_localized_source,15
a264d93c-6b5c-52ed-83db-62ac5e1f6d71,localizes,10f802b3-8869-559f-a8d4-2c557f0c4bcc,7ba09482-96b7-53d1-8e41-f46b74e44456,terminal id-ID localization,59
a26afb25-0340-5873-8c12-89a31eb7ba18,localizes,aa2f324a-f74b-5171-ae22-9cba3b1010eb,15c3c5bd-4d06-505d-9202-226ab8978bdc,id-ID candidate localization,171
a273cdcd-e73c-529f-ba5a-19a2f0550a64,documents,851eecfc-3dc1-564a-91fe-25dac13c19da,b9823605-b359-533a-9cb9-84628fa32225,ready_candidate_receipt,6
a295782d-8989-5028-ac01-b10bde848f08,contains,4a0f5bef-95db-5c6c-ae94-097778cff15d,76ecd2e2-efd6-5cd9-b054-41be3101723f,,4
a2980311-ec2f-55db-9aa3-4aae3a60cc11,validates,c9fc676f-0bc3-5ce1-bbd7-e6fad38c387a,24496d67-35b1-5a38-8cde-d2654acf1d91,typed B010 QA event,222
a2b55c6c-1092-5524-8d68-4289b657d010,documents,6836cc12-95af-5484-8839-aa1e016867b6,b9823605-b359-533a-9cb9-84628fa32225,B022 publication evidence: release_manifest,805
a2bfbad4-c254-5a79-94bd-215e893654d3,unit_contains_segment,111dd267-9cce-58cc-be2f-eb9821a1036a,eed8c195-32c2-5283-af09-7b4acc6befee,translatable unit segment,7
a2ecae0c-b000-5e43-9e53-b5c0d98fc96c,lexicalizes,180dfe02-3b9a-564e-bbbb-e4b59a7fb549,1a8bdfc6-3122-5c5a-940f-40fe78cd1722,terminal B013 terminology,58
a3009e58-e1d4-5ca5-b202-f365568db258,validates,d24040d5-b080-57e8-abaa-ac5a9857ef43,dd70bbcd-9481-5264-abfc-eb2ee98f1e84,typed B009 QA event,245
a307ad55-5a4c-5612-8149-51d9fe619f69,corrects,ef505614-5cf8-58d3-9e54-29ed99c6d8a3,8c17e7f7-9433-5397-8c68-2d980f9a0f73,high-confidence source issue retained for the single post-corpus report,4
a30c513f-1858-521d-be78-3ca5cece39c8,introduces,38d29400-2764-5109-a7fd-d245c7e52b17,94a6e094-21f4-554c-8620-041fcacbbf33,,4
a33ff384-6e54-5ea6-81a2-98f3b240b609,localizes,0382e4f8-2e1c-5cc6-b130-891c7df9f542,18d5aa86-0128-5b7f-a210-f961665454d6,id-ID localization,2
a37f837f-3474-5a5a-b9b1-5c8bb4b658e7,contains,06b28e64-c231-50b0-b1f6-648ba4ba5102,dc0dda1c-ca8e-5b10-b5b0-076069954a69,B014 hierarchy,36
a38e6c1f-3190-54ca-afbb-46a7a04a12a2,documents,750120cb-5e71-584c-a594-33ef12109ac1,b9823605-b359-533a-9cb9-84628fa32225,ready-translation_qa,21
a396b109-9857-5f11-9fa2-873a7aa80702,illustrates,677d0b99-e068-5fb2-ae32-6d7e0bc7d330,df8c32ef-fdf2-53a0-82d9-6ff7b9bfbb39,reader-visible Section 2.2 asset,1
a39ec3f2-d53c-5299-a548-27b193c42322,has_public_answer,a5d1f326-634c-5bcf-b4b2-9c9dea130284,21fbf5c8-a2e1-5fba-9685-5f0b02eadb01,public upstream answer,192
a3ad5459-8879-557a-874d-2f91c88f5bf9,contains,cc898c78-1c18-5bff-bdc8-20447b9c318d,72eea49f-2c73-5906-a185-d3310fb95560,unit contains source segment,58
a3b54167-3626-5476-a930-f80aae02f72f,governs,69574f5b-e113-5529-9d72-6ebfd1501a86,e9a4409b-0158-5e6b-a688-fc3e162f799f,B017 inline authored table,2
a3d0e6eb-ecb4-5bd9-b549-f1a7ecee7968,localizes,95e9fe30-baf1-5fda-b5d1-c8e284f1caa8,ded8b9a4-d200-5624-940c-df9155008472,id-ID terminal localization,142
a3d5c042-35e3-56eb-8aa7-daf2e598af71,localizes,27bc0ec5-af20-5196-8e3c-4ef751d12b4a,9eb026b1-e1b8-5ec6-a091-982492b6dfce,terminal id-ID localization,125
a3dfc323-7ce9-56ac-ae5a-09ac338c0e45,localizes,fe6c32b8-122e-5987-b89c-a8338e511129,2e86549f-fc85-5fcd-a6c3-fe51fb6c5a1b,terminal id-ID localization,97
a3ea0eb5-5e06-5835-8568-8c710d83062c,uses_asset,d6bc141e-6711-5056-8884-ed04d528fe5f,cfe2bb6b-fefd-5c0f-bf56-f99a05cb6cf0,reader-visible Section 5.1 figure,776
a3ed7de3-4cd6-5b41-97c8-cd2df1f34a5b,unit_contains_segment,9608a696-6681-5299-bb35-eb0263f75a97,fe4f55a4-dc73-55cc-bf88-346584b28d57,semantic segmentation,14
a3f297af-5311-5d37-ac37-2ef6f58041fb,lexicalizes,bca38777-62c3-58a5-ad1d-433b4e6812b0,40d78685-638a-5935-be34-bd4d52544d17,id-ID controlled term,189
a3f9e6a3-8b3d-59f6-a7d6-b9a2accba570,validates,1664d15c-ffc7-5cb0-aca7-e31d567b00c7,8e6d1da0-a848-55df-9721-47e09976cd1f,B022 preservation/route validation: github,804
a413ea99-a298-59f5-a547-488a01d72cc3,contains,a485ca16-e7af-5fc9-a661-2481b3a87b29,e08260a4-b42e-5e4f-99bb-599c2d3642dc,unit contains exact source segment,116
a418305e-0f7b-5d0a-86f6-1ab29a58ee72,contains,4d7e1beb-821d-5a81-b350-46eb6bf05f55,697eee11-37f2-5f2e-8492-16a070ccd069,B009 source order,3
a41b701c-aa99-5a93-bef5-6b7a9698a02c,unit_contains_segment,09ee98f6-b664-51bb-b049-8de2a75f380c,4c834c05-62ae-549f-8e1d-1cf6b76001ae,semantic segmentation,25
a422a76a-5ec3-5d4b-8311-f2365131023c,produces,3e67ac21-4237-5839-aa5d-54eb5bcab122,57414de2-51e1-5922-81bd-d7b85b31ec45,upstream R producer generates reused byte-identical PDF,307
a43376b3-ba56-5c8c-a8e1-70cd89914a07,contains,3c9da11f-a0b1-5882-b2c8-6bec9138c872,f9d1e2ef-39ae-517d-947d-866186b00648,unit contains exact source segment,122
a433f0fa-32e7-522a-bb2e-fbf427bf28da,requires_companion_answer,0c15d1e6-cc3a-5b85-9c5e-028f9f39d588,97b5aaa8-b5cf-54b2-b80b-b10fb60038ba,no_public_answer_upstream,1
a43473c4-5342-5a43-bfac-e8bce4bd10ee,uses_asset,67a193b9-bacc-52c3-ba96-17f706246d41,fcb73f06-93d7-52c1-9376-f64d34e9d148,Section 5.3 data dependency,3
a438e8eb-4995-5f13-9a5e-4f0c3837758f,documents,65ebfaca-4ac5-5229-9862-441b879cdff2,b9823605-b359-533a-9cb9-84628fa32225,ready_eoce_authority,6
a44a4fa0-e827-5b58-a646-d4ef5d03c5b9,contains,8b9932bf-3164-5e36-a64a-304ae1894c90,e5b443a8-bb27-5980-8512-cc432aaaf1b5,,1
a453cf40-e059-525e-af8d-163cfbcea844,unit_contains_segment,20534028-bf75-5f73-b8fd-26400b3665d6,b21f2b5d-8c9f-5c39-800a-4b45b9147b0c,translatable unit segment,16
a456fbe8-b205-56ad-af65-7e19d7117dc4,requires_companion_answer,f3bb0172-218a-570b-b4f9-5dfc60b508f2,209999c3-feca-5159-9279-bf0cf6bbfd4f,O001 gap; restricted solution not accessed,3
a46b1a28-908e-53aa-9eb2-dc0bc70abe21,supports,2d8febca-1993-5cd7-a5e8-826028a7a28a,108fb25f-124d-5207-ad62-c21b11efb8fb,reader-visible B009 asset lineage,259
a4729c77-0e1f-5b97-9c58-0896c6f12f14,documents,ffbfb836-225e-5e06-9b38-a3788bf1d223,b9823605-b359-533a-9cb9-84628fa32225,exact isolated evidence,193
a47f1dda-a19a-5434-9f6a-614c146d531c,documents,f1c7acb8-56db-5fc9-b8c5-d6edf480f12e,2d365eff-5868-5c78-9644-daac65a66c8a,pagewise_language_qa,16
a4826c22-80d9-5938-945e-b2407c63d574,has_public_answer,934f478e-1372-5c73-9c65-90094a7a5d9a,4d283c50-161a-5cc0-983b-b7fa7c39ae0f,public upstream answer,155
a492734b-fe4e-5dfb-ac9c-2fc7f473abf2,uses_asset,4c8457ff-0769-59f0-9a0d-040a50fb107c,eaed91f4-a9b3-5bfe-9227-93faa692eb6f,B013 figure/code/data closure,70
a4a7d808-1767-58a3-b291-acc70e79be05,produces,ad6a57a4-4b88-5f64-936b-98d3e1dcc7c2,1a4c76f8-d2b3-57b7-bd10-ac9d94980614,canonical localized R producer,2
a4ac4ae0-3548-51e1-a540-086227edd69c,documents,7a6f015e-348a-5c5f-a597-10af1e3b370f,2d365eff-5868-5c78-9644-daac65a66c8a,source_snapshot_manifest,14
a4acea02-9997-5f43-962c-652ce104d89d,contains,193a93a2-5f42-56b5-a579-7a4c8b028e6d,f03bc0fc-6c96-5db2-8d50-46b2ac141f2b,B010 source order,8
a4c0bc66-251a-5ca8-874d-c8f75f8d3da1,has_public_answer,64168f66-cd8a-5a1b-a859-284c1a945475,ef25e2c4-b83a-58be-bfaa-8fe6b5fa5d63,public upstream answer,157
a4d9a7c3-95ab-5d21-8c6a-7329376fa53e,validates,bd1c76e2-0434-569c-9e09-9d8b68e64396,ca0df825-ca52-52be-a3e6-0c3090edaa4c,typed deterministic QA event,7
a527703d-405e-5c16-8dc6-7b293d21395e,localizes,7dd11b6a-fa61-5091-b2cc-4191c8dc82e8,a8d7b3e1-5424-5043-9be2-ff0c446781bd,id-ID terminal localization,9
a5401e11-f6fb-5f69-97ca-6e22e98fa590,exercises,f476eaff-0729-5ce0-9e73-4cf11501b67e,0ae5a7f5-56b9-5c27-8bfd-7a79492f6b3d,,2
a5569172-e153-5a41-b942-4b4d78ba16b7,documents,ea978c74-5073-5e8e-9e11-6c64ed2ace7a,b9823605-b359-533a-9cb9-84628fa32225,tool_validator,29
a560493c-1c58-55b6-b7fc-2fb6bac719cc,exercises,d79811d2-246c-52cc-8ca4-361c37772b63,1dcc57e8-e305-5cbb-9ac9-92efbdb173ec,,1
a56b0eec-79fc-58b5-a9c7-956cfcca3fb4,exercises,ed1e0ba8-1150-5aa3-a59b-c9cd6566c3d2,2d365eff-5868-5c78-9644-daac65a66c8a,exercise assesses Section 5.2,10
a575d29e-e3a5-5720-a9ce-bdc147a46d33,contains,193a93a2-5f42-56b5-a579-7a4c8b028e6d,c3157d89-9939-5e00-8270-80b6ad9e0f89,B010 source order,27
a57c5ff4-87c4-5d3e-b4b9-c2d5cc4276e2,contains,ddf6486c-36cf-5b4d-8978-667c8e4f60da,36dd87da-3393-58d0-92a4-bc30fff571d6,unit contains exact source segment,112
a585a71a-121b-58c4-9f38-1912b2cc7e24,documents,d82f2f00-344a-5fea-a0f0-fce650e00806,b9823605-b359-533a-9cb9-84628fa32225,B020 publication evidence: release_manifest,705
a58ef570-52d6-5eda-8af3-f2447e964915,answers,0ece3572-bc49-5415-892d-29849f3ca09f,c749f377-8b05-530a-9e33-4073fe3f435f,public_appendix,1
a5b1d813-ce95-50b4-96f8-39a159cf620f,contains,c03720ee-be18-50bc-a512-6f4b2de1081c,b17f7da3-04b4-582c-bf17-72ea6f55ce3c,B009 source order,49
a5dd73a4-6a05-5816-8f5b-7fce653d81d7,contains,4e433fc3-72d5-5511-b8fa-f671182f898f,2b4d83e5-1016-5f21-9760-b50e1fafa4e8,unit contains exact source segment,82
a5f475f3-54a2-56e2-ad2c-2586aa3b6e01,localizes,dcf60aed-d8c6-5ad4-a53b-16082f2fe39f,9949c7ad-ea54-5663-8255-bb0a9d3ae34b,id-ID candidate localization,103
a60010ab-e1bf-5282-8b0d-ac39dba169d8,localizes,23c36f4f-2cd1-53c1-9107-c6d5bd09345b,eb457d2f-b135-58e1-8ec4-4e5c03e48842,exact B008 PDF lineage,4
a61859aa-343b-56ee-bbcd-9d01f8bb1da6,localizes,56dfc4f8-b355-57e3-a8d9-704f67e61a3c,563fa6b8-edde-5b8d-9b60-984c6a23797a,terminal id-ID localization,93
a622c4a9-5e30-5377-bc7d-e0c625680607,localizes,982ed0f2-eeab-51fb-b682-486bb4cfb161,48d1519e-8ccf-521c-928d-e91c8c45b868,id-ID terminal localization,122
a6434106-898f-5fb9-9df9-bd9385db0f7c,uses_asset,a485ca16-e7af-5fc9-a661-2481b3a87b29,ad024acd-209c-586b-b5c2-6f371223a79f,B012 figure/code/data closure,191
a649bbda-ec31-5a53-a238-082df642bc6d,validates,66b1a4cc-bab4-58b3-b767-0034cd0c585f,b1642aac-e9ff-5faa-b4b9-55cf8eab717c,chart_visual,11
a64ec645-651b-51a3-a258-f9968be6abe4,depends-on,98ef09d9-234c-5ae1-8859-7e898fc0b4f7,fd4e0991-666a-5725-8aaf-dbdf49bddfc9,R producer uses package dataset COL,322
a650ed3e-40b1-5349-8f1b-7f44487d8ccb,verifies,d60a2e40-79be-50b3-844a-b6b350d1b7c0,2dc5579b-c572-52a6-b9db-db2caf0c95db,two byte-identical localized replays,0
a674ca51-3f50-504c-b6c7-4a0dbdc5809f,covers,ca0df825-ca52-52be-a3e6-0c3090edaa4c,d42ddb11-e234-529d-9237-b2891c350f7a,Section 4.4 concept,7
a6b88b0b-34b8-5158-aa56-0552dab7697a,localizes,428362f3-f246-5ec1-8f4a-a9954949035f,7bc3d7eb-9b8a-5a9b-8776-18807220e946,id-ID localization,26
a6b9f3f2-0570-5d21-8d97-8da3081eb593,prerequisite,96b2d59b-6e2e-56cb-bdc7-bf69122e1ec9,5119897f-50c1-54cf-83e0-9b594a25483b,concept prerequisite,10
